Rickmans Worth        ,             0.028748,             0.281348,           486.786018,          1349.932827,
Croxley               ,             0.046361,             0.278293,           558.479635,          1383.219149,
Watford               ,             0.052472,             0.284942,           619.931307,          1419.706079,
Moor Park             ,             0.048069,             0.261668,           583.444377,          1321.767477,
Northwood             ,             0.055617,             0.253581,           609.049240,          1250.073860,
Pinner                ,             0.062896,             0.245853,           712.108815,          1187.341945,
North Marrow          ,             0.070175,             0.238035,           753.076596,          1163.017325,
Harrow on the hill    ,             0.084373,             0.232104,           804.286322,          1138.052584,
West Harrow           ,             0.070804,             0.225903,           763.318541,          1132.931611,
Rayners Lane          ,             0.058942,             0.220601,           729.392097,          1118.848936,
Eastcote              ,             0.049956,             0.219793,           676.262006,          1122.049544,
Ruisup Manor          ,             0.041868,             0.220512,           647.456535,          1110.527356,
Ruislip               ,             0.032612,             0.219793,           623.131915,          1099.005167,
Ickenham              ,             0.023986,             0.221141,           575.762918,          1068.279331,
Hillingdon            ,             0.015359,             0.220152,           552.078419,          1034.993009,
Uxbridge              ,             0.006912,             0.220242,           495.747720,          1013.228875,
Northwick Park        ,             0.103697,             0.232256,           842.459498,          1139.586208,
South Harrow          ,             0.070875,             0.213250,           778.007257,          1081.255129,
Sudbury Hill          ,             0.070808,             0.204354,           809.333207,          1061.091299,
Sudbury Town          ,             0.070403,             0.195592,           853.261550,          1042.727812,
Alperton              ,             0.070269,             0.186898,           896.109688,          1007.801178,
Park Royal            ,             0.070269,             0.178272,           937.157485,           957.391603,
North Ealing          ,             0.070403,             0.169780,           940.398100,           927.865995,
Ealing Broadway       ,             0.047354,             0.162770,           900.430509,           915.983739,
West Acton            ,             0.081726,             0.158322,           950.480015,           933.267021,
North Acton           ,             0.097497,             0.158457,           990.087538,           949.830167,
East Acton            ,             0.112998,             0.158457,          1021.413488,           924.625380,
Watford Junction      ,             0.072627,             0.283949,           669.626672,          1442.043655,
Watford Street        ,             0.079300,             0.277075,           669.266603,          1402.076064,
Bushey                ,             0.085298,             0.270874,           691.590843,          1370.750114,
Carpenders Park       ,             0.091364,             0.264741,           695.551596,          1313.859309,
Hatch End             ,             0.097362,             0.258878,           733.358777,          1256.248366,
Headstone Lane        ,             0.103765,             0.252408,           769.725684,          1223.842211,
Harrow & Wealdstone   ,             0.109763,             0.246072,           810.773480,          1191.075988,
Kenton                ,             0.116098,             0.240007,           857.222302,          1147.507713,
North Wembley         ,             0.129712,             0.226123,           888.548252,          1079.454787,
Wembley Central       ,             0.134497,             0.221540,           906.551672,          1045.248290,
Stonebridge Park      ,             0.140024,             0.216081,           951.560220,          1023.284119,
Harlesden             ,             0.144674,             0.210891,           990.807675,           999.159536,
Willesden Junction    ,             0.150470,             0.205365,          1029.334992,           984.036664,
Kensal Green          ,             0.155525,             0.199771,          1074.343541,           981.156117,
Queens Park           ,             0.160714,             0.194582,          1111.790653,           992.678305,
Kilburn Park          ,             0.166510,             0.189257,          1135.195099,           999.159536,
Maida Vale            ,             0.171767,             0.183529,          1160.039818,           973.234612,
Warwick Avenue        ,             0.177361,             0.177935,          1166.881117,           957.751672,
Paddington            ,             0.189156,             0.166073,          1176.963032,           934.707295,
Edgware Road          ,             0.209038,             0.173621,          1192.806041,           944.069073,
Marylebone            ,             0.220495,             0.173419,          1206.848708,           949.470099,
Baker Street          ,             0.239635,             0.166410,          1231.333359,           954.511056,
Regents Park          ,             0.239635,             0.156503,          1249.336778,           944.069073,
Oxford Circus         ,             0.239501,             0.145180,          1255.457941,           927.145859,
Bond Street           ,             0.227100,             0.146056,          1241.415274,           923.185106,
Marble Arch           ,             0.214362,             0.145382,          1224.852128,           920.664628,
Lancaster Gate        ,             0.201152,             0.145450,          1193.166109,           915.263602,
Queensway             ,             0.187336,             0.145382,          1165.800912,           909.502508,
Notting Hill Gate     ,             0.172307,             0.145315,          1138.435714,           902.661208,
Holland Park          ,             0.157277,             0.145517,          1113.590995,           894.019567,
Shephers Bush         ,             0.134093,             0.146326,          1084.425456,           886.818199,
White City            ,             0.133688,             0.153874,          1073.623404,           909.142439,
Tottenham Court Road  ,             0.259113,             0.145113,          1278.502318,           930.746543,
Holborn               ,             0.283510,             0.144708,          1307.667857,           932.546884,
Chancery Lane         ,             0.297462,             0.145247,          1326.031345,           931.466679,
St Pauls              ,             0.311480,             0.145450,          1361.678116,           926.065653,
Bank                  ,             0.324420,             0.144843,          1378.961398,           916.343807,
Liverpool             ,             0.342752,             0.149426,          1398.405091,           935.787500,
Piccadilly            ,             0.242870,             0.129207,          1273.101292,           902.301140,
Trafalgar Square      ,             0.255204,             0.116402,          1297.225874,           895.819909,
Charing Cross         ,             0.278523,             0.114313,          1304.067173,           890.418883,
Waterloo              ,             0.294294,             0.104944,          1324.591071,           872.415464,
Lambeth North         ,             0.306762,             0.098003,          1328.551824,           864.493959,
Elephant & Castle     ,             0.316602,             0.097463,          1359.517705,           846.850608,
Preston Road          ,             0.139156,             0.232367,           892.271922,          1125.281269,
Wembley Park          ,             0.159764,             0.232367,           937.280471,          1089.634498,
Stanmore              ,             0.137958,             0.252496,           880.389666,          1289.112386,
Canons Park           ,             0.144907,             0.245307,           896.592743,          1254.185752,
Kingsbury             ,             0.152216,             0.238597,           937.640540,          1162.728381,
Neasden               ,             0.169350,             0.232367,          1001.012576,          1065.509916,
Dollis Hill           ,             0.176179,             0.229012,          1031.618389,          1055.788070,
Willesden Green       ,             0.182290,             0.223141,          1069.785638,          1046.426292,
Kilburn               ,             0.188640,             0.216551,          1107.592819,          1038.144719,
West Hampstead        ,             0.194870,             0.210440,          1137.118427,          1040.305129,
Finchley Road         ,             0.201221,             0.203970,          1158.722530,          1040.665198,
Swiss Cottage         ,             0.207092,             0.198099,          1181.406839,          1024.462120,
St Johns Wood         ,             0.220152,             0.185159,          1186.807865,           996.016717,
Edgware               ,             0.208529,             0.252256,           944.121771,          1271.829103,
Burnt Oak             ,             0.214520,             0.246026,           965.365805,          1235.822264,
Colindale             ,             0.220511,             0.239915,           997.771960,          1208.457067,
